PAYER_NAME,PAYER_AREA,NATIONAL_PAYER_ID,SUBSCRIBER_ID,PAYER_PERSON_ID,SUBSCRIBER_OR_DEPENDENT_INDICATOR,RELATIONSHIP,MEMBER_ID,MEMBER_ID_FAMILY_SEQUENCE_NUMBER,PREVIOUS_MEMBER_ID,FIRST_NAME,MIDDLE_NAME,LAST_NAME,NAME_SUFFIX,DOB,LAST_4_DIGIT_SSN,GENDER,MARITAL_STATUS,ADDRESS_LINE_1,ADDRESS_LINE_2,CITY,STATE,COUNTRY,ZIP_CODE,PHONE_NUMBER_1,PHONE_NUMBER_2,EMAIL_ADDRESS,GROUP_NUMBER,GROUP_NAME,EMPLOYER_NAME,EMPLOYER_SIZE,BUSINESS_MODEL,REASON_FOR_MEDICARE_ENTITLEMENT,COVERAGE_TYPE,FUNDING_MODEL,EMPLOYMENT_STATUS,COBRA_START_DATE,COBRA_END_DATE,NOT_SUBJECT_TO_COB_INDICATOR,NOT_SUBJECT_TO_COB_REASON,INITIAL_COVERAGE_DATE,CURRENT_COVERAGE_START_DATE,COVERAGE_EXPIRED_DATE,ESRD_COORDINATION_PERIOD_START_DATE,ESRD_COORDINATION_PERIOD_END_DATE,EXISTING_COB_PAYER_NAME,EXISTING_COB_NATIONAL_PAYER_ID,EXISTING_COB_SUBSCRIBER_ID,EXISTING_COB_SUBSCRIBER_FIRST_NAME,EXISTING_COB_SUBSCRIBER_LAST_NAME,EXISTING_COB_SUBSCRIBER_DOB,EXISTING_COB_SUBSCRIBER_EMPLOYMENT_STATUS,EXISTING_COB_RELATIONSHIP,EXISTING_COB_MEMBER_ID,EXISTING_COB_FAMILY_SEQUENCE_NUMBER,EXISTING_COB_FIRST_NAME,EXISTING_COB_LAST_NAME,EXISTING_COB_DOB,EXISTING_COB_GROUP_NAME,EXISTING_COB_MEMBER_EMPLOYMENT_STATUS,EXISTING_COB_BUSINESS_MODEL,EXISTING_COB_COVERAGE_TYPE,EXISTING_COB_INITIAL_COVERAGE_DATE,EXISTING_COB_CURRENT_COVERAGE_START_DATE,EXISTING_COB_COVERAGE_EXPIRED_DATE,COB_STATE,COVERAGE_OVERLAP_START_DATE,COVERAGE_OVERLAP_END_DATE,EXISTING_COB_VERIFY_DATE,EXISTING_COB_INDICATOR,EXISTING_COB_CODE,PAYER_PRIMACY,COB_CLASSIFICATION_INDICATOR,PRIMACY_DETERMINATION_CODE
LongSage,COB04DIFFLASTNAME,1245319599,564236480P1,,2,1,129020531P1,,,Bryan,,Martin,,19810327,7397,1,2,262 Ana Estate,,East Bob,CA,,27713,1001126912,,james94@sims-li.org,GRP01023,HealthPro,Riley-Peterson,1.0,3,2,MH,1,,,,,,20160518,20210411,20220411,20210224.0,20220224.0,LongSage,,239128017P1,Bryan,Martin,19810327,,0,239128017P1,,Bryan,Martin,19810327,GMedicPlus,,1,35,20210308,20210228,20220228,NH,20210411,20220228,,,,1,,
LongSage,COB04DIFFFIRSTNAME,1245319599,345834366P1,,2,2,345834367P1,,,Tracy,,Barnes,,19611126,5630,1,2,700 Danielle Streets,,New Kelseyburgh,NM,,51415,1001130260,,gbaker@white-joyce.com,GRP01024,GMedicPlus,Davis and Sons,2.0,3,2,88,1,,,,,,20210322,20210302,20220302,20210329.0,20220329.0,Caprock,,775815894P1,Nicholas,Johnson,19820402,1.0,1,775815894P1,,Dean,Clark,19840703,GMedicPlus,2.0,1,35,20210122,20210512,20220512,WV,20210512,20220302,,,,2,,
LongSage,COB04DIFFLASTNAME,1245319599,671151000P1,,1,0,671151000P1,,,Jamie,,Moody,,19570315,9578,2,0,408 Cantrell Estates,,Michaelport,SC,,88994,1001127218,,stevenjuarez@medina.net,GRP01023,HealthPro,White-Torres,1.0,3,2,MH,2,,,,,,20170405,20201220,20211220,20210311.0,20220311.0,Aristocrat,,815894326P1,Bradley,Taylor,19810627,1.0,2,815894326P1,,Tiffany,Torres,19631010,HealthPro,1.0,1,88,20210110,20210414,20220414,WA,20210414,20211220,,,,1,,
LongSage,COB04DIFFNATPAYERID,1245319599,808182814P1,,1,0,808182814P1,,,Kenneth,,Rivera,,19670303,8967,2,1,12177 Jennifer Flats Suite 183,,Smithton,PA,,62874,1001126945,,ewatson@valenzuela-guzman.com,GRP01023,HealthPro,Parker-Castillo,1.0,3,2,33,1,,,,,,20160404,20210129,20220129,20210322.0,20220322.0,Intriq Medical,,654636799P1,Kristy,Allen,19690113,1.0,2,654636799P1,,Miranda,Bryan,20160616,GMedicPlus,1.0,1,MH,20210113,20210129,20220129,NV,20210129,20220129,,,,1,,
LongSage,COB03Test1,1245319599,590528121P1,,2,1,206210087P1,,,Lauren,,Wright,,19630722,6152,2,9,0743 Robert Mountain,,West Hannahburgh,AZ,,45745,1001126806,,moodymonica@hotmail.com,GRP01024,GMedicPlus,Barrett-Bowers,0.0,3,2,MH,2,,,,,,20150513,20210221,20220221,20210511.0,20220511.0,LongSage,,991161786P1,Lauren,Wright,19630722,,0,991161786P1,,Lauren,Wright,19630722,GMedicPlus,,1,35,20210302,20201129,20211129,UT,20210221,20211129,,,,1,,
LongSage,COB04WK2EMPSTATUS,1245319599,475949701P1,,1,0,475949701P1,,,Anthony,,Evans,,19950316,9809,1,1,3885 Jason Loop,,Teresastad,WA,,26568,1001130289,,kingshane@gmail.com,GRP01023,HealthPro,,,3,1,MH,0,,,,,,20210127,20210428,20220428,,,Caprock,,212364088P1,Sabrina,Hayes,19790905,1.0,2,212364088P1,,Kathryn,Buck,19691123,GMedicPlus,3.0,1,35,20210321,20210405,20220405,UT,20210428,20220405,,,,1,,
LongSage,COB04WK2PHARMGRPNBR,1245319599,503758644P1,,1,0,503758644P1,,,Robert,,Hernandez,,19740831,2315,2,2,07816 Anderson Via Apt. 358,,Port Johnhaven,VT,,46048,1001126659,,kdaniel@gmail.com,GRP01024,GMedicPlus,Buck-Adams,1.0,3,2,MH,2,,,,,,20170624,20210316,20220316,20201217.0,20211217.0,Caprock,,342857297P1,Sara,Austin,20081129,3.0,1,342857297P1,,Evelyn,Cook,20011019,GMedicPlus,3.0,1,88,20210105,20201221,20211221,NV,20210316,20211221,,,,2,,
LongSage,COB04WK2CCXD,1245319599,978040826P1,,2,1,892338381P1,,,April,,Stephenson,,19600923,6220,2,2,434 Sherman Shores Suite 492,,Lanechester,MI,,8324,1001129234,,dorseyluis@moore.com,GRP01024,GMedicPlus,"Moreno, Jimenez and Poole",1.0,3,1,MH,2,,,,,,20210309,20210402,20220402,,,Grey Leaf,,383570220P1,Sarah,Trevino,19780817,1.0,2,383570220P1,,Cody,Smith,19530829,HealthPro,3.0,1,AL,20210416,20210122,20220122,IL,20210402,20220122,,,,1,,
LongSage,COB04WK2PHARMGRPNBR,1245319599,438790028P1,,2,2,438790029P1,,,Ryan,,Monroe,,19721119,8528,2,0,USNS Levy,,Caldwellchester,KY,,84027,1001128547,,wsmith@wong.com,GRP01023,HealthPro,Roy-Brooks,0.0,3,2,AL,2,,,,,,20201127,20201219,20211219,20210101.0,20220101.0,LongSage,,973141223P1,Ryan,Monroe,19721119,,0,973141223P1,,Ryan,Monroe,19721119,GMedicPlus,,1,1,20210421,20210208,20220208,VA,20210208,20211219,,,,2,,
LongSage,COB04WK2OVERLAPEND,1245319599,696768893P1,,2,2,742144187P1,,,Misty,,Rodriguez,,19730812,5797,1,1,561 Robert Lake Suite 570,,Port Donna,WI,,66717,1001130311,,david40@gmail.com,GRP01023,HealthPro,Franklin Group,2.0,3,1,35,0,,,,,,20210415,20210106,20220106,,,LongSage,,246505629P1,Misty,Rodriguez,19730812,,0,246505629P1,,Misty,Rodriguez,19730812,GMedicPlus,,1,88,20201130,20210507,20220507,OK,20210507,20220106,,,,1,,
LongSage,COB04DIFFADDLINE1,1245319599,732614803P1,,2,1,732614804P1,,,Gregory,,Alvarado,,19581202,5521,1,1,4549 West Rest Suite 238,,Tashaside,AK,,93284,1001127679,,mcconnellamanda@hotmail.com,GRP01023,HealthPro,Reyes-Phillips,1.0,3,2,35,2,,,,,,20150209,20201225,20211225,20201215.0,20211215.0,Intriq Medical,,247081773P1,Joshua,Warner,19830503,1.0,1,247081773P1,,Mark,Bradley,19990715,HealthPro,2.0,1,MH,20210430,20210224,20220224,MI,20210224,20211225,,,,1,,
LongSage,COB04WK2PRIMACY,1245319599,780534864P1,,1,0,780534864P1,,,Lauren,,Duncan,,19521006,5284,2,2,7137 William Ports,,Angelatown,SD,,63695,1001128564,,freemanemily@hotmail.com,GRP01023,HealthPro,Pratt and Sons,0.0,3,1,98,1,,,,,,20210422,20210411,20220411,,,Grey Leaf,,518429234P1,Martin,Robertson,19640320,2.0,1,518429234P1,,Eric,Walker,19730712,GMedicPlus,3.0,1,MH,20210330,20210319,20220319,WA,20210411,20220319,,,,1,,
LongSage,COB04WK2OVERLAPSTART,1245319599,608972684P1,,1,0,608972684P1,,,Jessica,,Nelson,,19700826,2350,2,0,451 Knight Village Apt. 789,,South Sabrina,NE,,39249,1001130025,,qgarcia@gomez.net,GRP01024,GMedicPlus,Gonzalez-Tate,0.0,3,1,MH,0,,,,,,20210519,20210403,20220403,,,LongSage,,899019233P1,Jessica,Nelson,19700826,,0,899019233P1,,Jessica,Nelson,19700826,HealthPro,,1,35,20201202,20210521,20220521,PA,20210521,20220403,,,,1,,
LongSage,COB04DIFFGRPNAME,1245319599,134788788P1,,2,2,630755771P1,,,Shelly,,Romero,,19890729,8653,2,1,7422 Adam Circles,,Hernandezfurt,IL,,38362,1001126853,,sanderson@hotmail.com,GRP01024,GMedicPlus,"Hernandez, Jensen and Sullivan",2.0,3,2,35,2,,,,,,20160623,20210410,20220410,20210114.0,20220114.0,LongSage,,402531598P1,Shelly,Romero,19890729,,0,402531598P1,,Shelly,Romero,19890729,HealthPro,,1,AL,20210512,20210225,20220225,KS,20210410,20220225,,,,1,,
LongSage,COB04DIFFGRPNAME,1245319599,373138527P1,,2,1,628817598P1,,,Joshua,,Clark,,19611202,3522,2,9,6552 Garner Meadow Suite 987,,North Laurabury,FL,,34941,1001128928,,duncanrodney@smith-bell.biz,GRP01023,HealthPro,,,3,1,MH,2,,,,,,20210119,20210201,20220201,20210424.0,20220424.0,LongSage,,810819901P1,Joshua,Clark,19611202,,0,810819901P1,,Joshua,Clark,19611202,HealthPro,3.0,1,88,20201216,20210329,20220329,WY,20210329,20220201,,,,1,,
LongSage,COB04WK2COBINDICATOR,1245319599,602014917P1,,1,0,602014917P1,,,Alan,,Ruiz,,19781121,8340,2,0,264 Bruce Terrace,,East Timothyshire,NY,,16776,1001126779,,christopher76@moore.biz,GRP01024,GMedicPlus,Phillips Inc,2.0,3,2,MH,2,,,,,,20170112,20210303,20220303,20210416.0,20220416.0,Grey Leaf,,129517931P1,Becky,Johnson,19660404,3.0,2,129517931P1,,William,Martinez,20130219,GMedicPlus,3.0,1,35,20210208,20210214,20220214,NY,20210303,20220214,,,,2,,
LongSage,COB04WK2CCXD,1245319599,903581984P1,,2,2,903581985P1,,,Kayla,,Diaz,,19810405,6287,2,1,35005 Johnson View Apt. 851,,Robinsonmouth,TN,,36774,1001129617,,herrerachristine@hotmail.com,GRP01024,GMedicPlus,,,3,1,MH,2,,,,,,20201212,20210321,20220321,,,Intriq Medical,,615462300P1,Kaitlin,Bailey,19590725,3.0,1,615462300P1,,Robin,Ball,19830228,HealthPro,3.0,1,88,20210119,20210330,20220330,CA,20210330,20220321,,,,1,,
LongSage,COB04WK2PRIMACYDET,1245319599,217544908P1,,1,0,217544908P1,,,Jessica,,King,,20161025,8344,1,9,622 Laura Fork,,Lewisland,ME,,1016,1001128285,,andersonlinda@gmail.com,GRP01024,GMedicPlus,Harrington LLC,2.0,3,2,MH,2,,,,,,20161029,20201226,20211226,20210411.0,20220411.0,Cope Health,,723277494P1,Tyler,Reyes,20070313,2.0,1,723277494P1,,Yvonne,Alexander,19630325,HealthPro,3.0,1,88,20210428,20210225,20220225,NY,20210225,20211226,,,,2,,
LongSage,COB04WK2SUBEMPSTATUS,1245319599,884274128P1,,2,1,861269480P1,,,Joanne,,French,,19830818,3474,2,0,5177 Olson Plains Suite 195,,Sharonbury,WA,,99361,1001126785,,uvaughn@brown.com,GRP01023,HealthPro,"Fry, Hammond and Wagner",0.0,3,2,35,0,,,,,,20170811,20210225,20220225,20201122.0,20211122.0,LongSage,,116500408P1,Joanne,French,19830818,,0,116500408P1,,Joanne,French,19830818,GMedicPlus,,1,1,20210104,20201205,20211205,OR,20210225,20211205,,,,1,,
LongSage,COB04WK2EMPSTATUS,1245319599,656322201P1,,1,0,656322201P1,,,Barbara,,White,,19551119,8760,2,9,19942 Joyce Parkways Suite 737,,South Anthonyview,MD,,26220,1001127210,,sophia01@rodriguez.com,GRP01024,GMedicPlus,Thompson-Lewis,1.0,3,1,MH,2,,,,,,20210315,20210401,20220401,,,Aristocrat,,206453681P1,Benjamin,Brooks,19730416,3.0,1,206453681P1,,Traci,Moore,19660331,HealthPro,3.0,1,88,20210516,20210108,20220108,VT,20210401,20220108,,,,1,,
LongSage,COB04WK2SUBID,1245319599,858668441P1,,2,2,161589182P1,,,Krystal,,Prince,,19790630,7543,1,9,98639 Harris Crossing,,Lesliehaven,HI,,73094,1001130477,,morrissara@smith.com,GRP01024,GMedicPlus,,,3,1,35,0,,,,,,20210515,20210118,20220118,,,Cope Health,,136826101P1,Juan,Burgess,19620313,1.0,1,136826101P1,,Victoria,Gilbert,19750223,HealthPro,2.0,1,88,20210306,20210307,20220307,ND,20210307,20220118,,,,1,,
LongSage,COB04DIFFADDLINE1,1245319599,629455418P1,,2,1,629455419P1,,,Patrick,,Benson,,19720615,1951,1,0,USNS Jones,,West Elizabethfurt,MN,,75120,1001126758,,mcgeekevin@gmail.com,GRP01024,GMedicPlus,"Brown, Cunningham and Ortega",2.0,3,1,33,2,,,,,,20201213,20210412,20220412,,,Intriq Medical,,562878803P1,Matthew,Estes,20121110,3.0,2,562878803P1,,Renee,Fry,19851129,GMedicPlus,2.0,1,MH,20210327,20210323,20220323,IN,20210412,20220323,,,,1,,
LongSage,COB04WK2PRIMACYDET,1245319599,793139308P1,,2,2,140352150P1,,,Austin,,Silva,,19781108,2603,1,9,99003 Jones Landing,,Juarezton,DE,,70259,1001130266,,clarkchristian@mason.com,GRP01024,GMedicPlus,"Sullivan, Contreras and Gonzalez",1.0,3,2,MH,1,,,,,,20210219,20210222,20220222,20210114.0,20220114.0,LongSage,,484221912P1,Austin,Silva,19781108,,0,484221912P1,,Austin,Silva,19781108,GMedicPlus,,1,1,20210403,20201222,20211222,MA,20210222,20211222,,,,2,,
LongSage,COB04WK2PRIMACY,1245319599,487899629P1,,1,0,487899629P1,,,Jennifer,,Sampson,,19860402,3556,1,0,USNV Le,,East Michaelton,VA,,42657,1001126990,,gabriel92@hotmail.com,GRP01023,HealthPro,,,3,2,AL,1,,,,,,20150717,20210107,20220107,20210322.0,20220322.0,LongSage,,124262373P1,Jennifer,Sampson,19860402,,0,124262373P1,,Jennifer,Sampson,19860402,HealthPro,,1,35,20210323,20210429,20220429,DE,20210429,20220107,,,,1,,
LongSage,COB04WK2OVERLAPEND,1245319599,559900865P1,,1,0,559900865P1,,,Timothy,,Hall,,19710609,507,1,2,326 Karen Way,,West Julie,TN,,51789,1001128546,,chelsea89@smith.info,GRP01023,HealthPro,,,3,2,MH,1,,,,,,20210329,20210317,20220317,20210225.0,20220225.0,LongSage,,903709251P1,Timothy,Hall,19710609,,0,903709251P1,,Timothy,Hall,19710609,GMedicPlus,,1,1,20201229,20210202,20220202,MA,20210317,20220202,,,,2,,
LongSage,COB03Test1,1245319599,273874654P1,,1,0,273874654P1,,,Richard,,Mcdonald,,19861009,6103,1,0,41124 Higgins Trail,,Hickmanshire,CT,,2698,1001129905,,clarkkathryn@good.com,GRP01023,HealthPro,Anderson-Christensen,2.0,3,2,1,0,,,,,,20210408,20210218,20220218,20210215.0,20220215.0,Cope Health,,667493404P1,Autumn,Washington,20060414,2.0,1,667493404P1,,Deborah,Downs,19861203,GMedicPlus,3.0,1,MH,20201214,20210321,20220321,IA,20210321,20220218,,,,1,,
LongSage,COB04WK2OtherPayName,1245319599,960301102P1,,2,1,401360676P1,,,Christian,,Fox,,20090326,6539,1,0,"PSC 1240, Box 9796",,Lowerychester,KY,,72570,1001129588,,anolan@gmail.com,GRP01024,GMedicPlus,"Yang, Daniel and White",2.0,3,1,1,2,,,,,,20210218,20210424,20220424,,,LongSage,,160130375P1,Christian,Fox,20090326,,0,160130375P1,,Christian,Fox,20090326,HealthPro,,1,AL,20210415,20210406,20220406,NM,20210424,20220406,,,,2,,
LongSage,COB04WK2NEWBORN,1245319599,897595346P1,,1,0,897595346P1,,,Whitney,,White,,19850626,9449,1,0,62967 Jones Hill,,Colemanstad,ME,,83561,1001127327,,ronaldnguyen@hernandez.com,GRP01024,GMedicPlus,Baker LLC,2.0,3,2,52,2,,,,,,20160923,20210325,20220325,20201204.0,20211204.0,Intriq Medical,,538276748P1,Stacy,Stevenson,19660421,3.0,1,538276748P1,,Angela,Hood,19560223,HealthPro,1.0,1,35,20210210,20210123,20220123,VT,20210325,20220123,,,,1,,
LongSage,COB01Test1,1245319599,677084988P1,,2,2,677084989P1,,,William,,Anderson,,20130909,2049,2,2,6521 Michael Mountains Apt. 322,,Smithmouth,IN,,12472,1001128428,,laurajackson@white.com,GRP01023,HealthPro,,,3,1,98,2,,,,,,20210320,20210221,20220221,,,LongSage,,883921551P1,William,Anderson,20130909,,0,883921551P1,,William,Anderson,20130909,GMedicPlus,,1,35,20210228,20201217,20211217,CT,20210221,20211217,,,,2,,
LongSage,COB04DIFFADDLINE1,1245319599,211912827P1,,2,1,795472698P1,,,Mark,,Miller,,20170711,6391,1,1,3786 Eaton Lodge Suite 639,,New Christopher,NJ,,88800,1001129880,,hickmanmarie@parker-gordon.com,GRP01023,HealthPro,Baker-Fisher,2.0,3,1,1,2,,,,,,20210223,20210121,20220121,,,Caprock,,864554449P1,Sean,Robinson,19590324,1.0,1,864554449P1,,Alan,Crawford,19680212,HealthPro,3.0,1,AL,20210502,20201208,20211208,IA,20210121,20211208,,,,1,,
LongSage,COB04WK2RXID,1245319599,807739389P1,,2,1,176545411P1,,,Jon,,Mitchell,,20050525,1001,1,1,795 Matthew Mill,,Vangside,TN,,94138,1001130448,,vbrown@valenzuela.biz,GRP01023,HealthPro,Oneill PLC,1.0,3,2,AL,0,,,,,,20210210,20210103,20220103,20201124.0,20211124.0,LongSage,,869508058P1,Jon,Mitchell,20050525,,0,869508058P1,,Jon,Mitchell,20050525,GMedicPlus,,1,MH,20210211,20210111,20220111,WA,20210111,20220103,,,,2,,
LongSage,COB04WK2NEWBORN,1245319599,507906785P1,,2,1,556591507P1,,,Julian,,Leach,,20030918,2833,2,2,75915 Helen Port,,New Katrinashire,KS,,24339,1001128318,,cforbes@gmail.com,GRP01024,GMedicPlus,Carter Inc,0.0,3,1,AL,0,,,,,,20201211,20201223,20211223,,,Cope Health,,396604057P1,Emily,Holder,19550930,3.0,1,396604057P1,,Claire,Barrera,19670323,HealthPro,1.0,1,1,20210106,20210511,20220511,NV,20210511,20211223,,,,2,,
LongSage,COB04WK2PRIMACYDET,1245319599,517077488P1,,1,0,517077488P1,,,Stephanie,,Curtis,,19670625,625,1,0,431 Samantha Valley,,Simonhaven,IA,,77761,1001129386,,shortchristian@mathews.net,GRP01024,GMedicPlus,Butler and Sons,0.0,3,1,35,1,,,,,,20210323,20201222,20211222,,,LongSage,,505682941P1,Stephanie,Curtis,19670625,,0,505682941P1,,Stephanie,Curtis,19670625,GMedicPlus,,1,1,20210120,20210207,20220207,MT,20210207,20211222,,,,2,,
LongSage,COB04WK2OVERLAPSTART,1245319599,421866705P1,,1,0,421866705P1,,,Paul,,Chapman,,20060416,8402,1,1,529 Tucker Crescent Apt. 539,,New Robertland,CA,,70684,1001126764,,adrian92@gmail.com,GRP01023,HealthPro,,,3,2,AL,2,,,,,,20150427,20210209,20220209,20210304.0,20220304.0,Grey Leaf,,242545449P1,Shawn,Jones,19940206,3.0,1,242545449P1,,David,Jones,19980522,HealthPro,3.0,1,35,20210318,20201220,20211220,IL,20210209,20211220,,,,2,,
LongSage,COB04WK2OtherPayName,1245319599,468337119P1,,1,0,468337119P1,,,Ashley,,Travis,,20001024,7363,2,9,"PSC 9167, Box 5517",,Zhangland,WV,,95822,1001127059,,tylerlisa@johnston.info,GRP01024,GMedicPlus,"Roberts, Ellison and Thornton",2.0,3,2,AL,1,,,,,,20151102,20210509,20220509,20210513.0,20220513.0,LongSage,,918959727P1,Ashley,Travis,20001024,,0,918959727P1,,Ashley,Travis,20001024,GMedicPlus,,1,1,20201204,20210502,20220502,GA,20210509,20220502,,,,1,,
LongSage,COB04WK2OVERLAPEND,1245319599,636089637P1,,2,1,828038146P1,,,Jennifer,,Mendez,,20010204,2873,1,9,282 Thomas Ford Suite 149,,North Elizabethchester,AR,,50203,1001127252,,yutroy@ramos-strickland.com,GRP01024,GMedicPlus,Molina LLC,0.0,3,1,33,0,,,,,,20210302,20201218,20211218,,,Grey Leaf,,850576641P1,Jennifer,Thompson,19900101,1.0,1,850576641P1,,Gerald,Mcdowell,20150519,HealthPro,2.0,1,35,20210101,20201127,20211127,OH,20201218,20211127,,,,1,,
LongSage,COB04Test1,1245319599,763652843P1,,1,0,763652843P1,,,Donna,,Sanchez,,19951217,3428,1,9,7137 Nelson Keys,,New Ashley,AK,,49372,1001126824,,matthewsdarrell@hotmail.com,GRP01023,HealthPro,,,3,2,35,1,,,,,,20150511,20201214,20211214,20210502.0,20220502.0,LongSage,,809721951P1,Donna,Sanchez,19951217,,0,809721951P1,,Donna,Sanchez,19951217,GMedicPlus,,1,AL,20210225,20210520,20220520,NY,20210520,20211214,,,,1,,
LongSage,COB02Test1,1245319599,675728397P1,,1,0,675728397P1,,,Dan,,Schneider,,19930630,3610,1,0,2880 Johnson Oval Suite 326,,Rebeccashire,ID,,36450,1001127645,,samantha71@mann.com,GRP01023,HealthPro,"Garza, Pierce and Rosales",1.0,3,1,52,1,,,,,,20210409,20210327,20220327,,,Cope Health,,440544300P1,Jose,Meyers,19590328,1.0,2,440544300P1,,Carl,Shepard,19601104,HealthPro,1.0,1,AL,20210511,20210302,20220302,WA,20210327,20220302,,,,2,,
LongSage,COB04DIFFGRPNAME,1245319599,876531628P1,,1,0,876531628P1,,,Megan,,Mcintyre,,19570107,1819,2,0,5658 Johns Union,,Johnberg,NV,,2692,1001127963,,karen60@gmail.com,GRP01023,HealthPro,,,3,1,35,2,,,,,,20210204,20210510,20220510,,,LongSage,,754916461P1,Megan,Mcintyre,19570107,,0,754916461P1,,Megan,Mcintyre,19570107,HealthPro,,1,AL,20210202,20201204,20211204,KS,20210510,20211204,,,,1,,
LongSage,COB04WK2PRIMACYDET,1245319599,373219948P1,,2,1,956361898P1,,,Samuel,,Matthews,,19971013,5283,2,0,28045 Hodge Prairie,,East Destinyfurt,TN,,60396,1001130386,,daisy22@owens.com,GRP01024,GMedicPlus,,,3,2,1,1,,,,,,20210502,20210226,20220226,20210509.0,20220509.0,LongSage,,592674657P1,Samuel,Matthews,19971013,,0,592674657P1,,Samuel,Matthews,19971013,HealthPro,,1,35,20210122,20210121,20220121,NH,20210226,20220121,,,,2,,
LongSage,COB04WK2PRIMACYDET,1245319599,933497587P1,,1,0,933497587P1,,,Robert,,Mack,,19520210,5707,1,9,615 Michael Neck Suite 946,,South Jeremy,WI,,68292,1001126529,,carol15@schultz.info,GRP01023,HealthPro,Smith LLC,2.0,3,1,33,0,,,,,,20210114,20210519,20220519,,,Grey Leaf,,981615559P1,Lauren,Dennis,19880816,2.0,1,981615559P1,,Elizabeth,Warren,19621024,HealthPro,2.0,1,88,20210125,20210319,20220319,MD,20210519,20220319,,,,1,,
LongSage,COB04WK2RXID,1245319599,537816760P1,,1,0,537816760P1,,,Jamie,,Kemp,,20110228,5000,1,0,023 Neal Cove,,Douglasborough,TX,,92296,1001130015,,krichardson@pratt.com,GRP01024,GMedicPlus,Rose-Hernandez,1.0,3,1,88,2,,,,,,20210126,20210204,20220204,,,LongSage,,654875803P1,Jamie,Kemp,20110228,,0,654875803P1,,Jamie,Kemp,20110228,GMedicPlus,,1,1,20201214,20201219,20211219,KY,20210204,20211219,,,,2,,
LongSage,COB04Test1,1245319599,244612954P1,,1,0,244612954P1,,,Jessica,,Bishop,,19720701,8730,2,0,989 Leblanc Road Suite 254,,New Courtney,CA,,22603,1001129303,,qmorris@thompson.biz,GRP01023,HealthPro,"King, Price and Hall",2.0,3,1,88,0,,,,,,20210315,20210214,20220214,,,Grey Leaf,,362504389P1,Marvin,Wang,19800120,1.0,2,362504389P1,,Jennifer,Neal,19621017,HealthPro,1.0,1,MH,20210219,20201123,20211123,SD,20210214,20211123,,,,1,,
LongSage,COB04WK2OVERLAPEND,1245319599,862156047P1,,1,0,862156047P1,,,Bryce,,Moon,,19741217,2625,1,0,667 John Spurs,,Marcusland,AZ,,79001,1001129718,,douglas80@maldonado-powers.com,GRP01024,GMedicPlus,"Thompson, Reyes and Harrison",2.0,3,2,MH,0,,,,,,20201206,20210121,20220121,20210325.0,20220325.0,LongSage,,378832141P1,Bryce,Moon,19741217,,0,378832141P1,,Bryce,Moon,19741217,HealthPro,,1,1,20201212,20210505,20220505,ID,20210505,20220121,,,,2,,
LongSage,COB04WK2OVERLAPSTART,1245319599,748882284P1,,2,1,748882285P1,,,Corey,,Tyler,,19990424,8276,2,1,7089 Hall Shores Suite 194,,Paulview,AZ,,64144,1001126877,,millermatthew@gmail.com,GRP01023,HealthPro,"Watson, Gaines and Gray",1.0,3,1,AL,2,,,,,,20210503,20201126,20211126,,,LongSage,,768477427P1,Corey,Tyler,19990424,,0,768477427P1,,Corey,Tyler,19990424,HealthPro,,1,35,20210425,20210416,20220416,MS,20210416,20211126,,,,2,,
LongSage,COB04DIFFFIRSTNAME,1245319599,747228000P1,,2,1,355312093P1,,,Johnny,,Elliott,,19740215,9455,1,2,91734 Martin Roads,,Allenview,NV,,85503,1001126696,,karen35@gmail.com,GRP01024,GMedicPlus,"Carr, Young and Gomez",0.0,3,2,35,2,,,,,,20160211,20210508,20220508,20210221.0,20220221.0,LongSage,,557475293P1,Johnny,Elliott,19740215,,0,557475293P1,,Johnny,Elliott,19740215,HealthPro,,1,AL,20210101,20210314,20220314,OK,20210508,20220314,,,,1,,
LongSage,COB04WK2PRIMACYDET,1245319599,732737162P1,,2,2,732737163P1,,,Alejandra,,Marshall,,19691208,8890,2,2,"PSC 2255, Box 1574",,New Shawn,SD,,84617,1001127708,,yrocha@charles-perez.com,GRP01024,GMedicPlus,George-Price,1.0,3,1,MH,1,,,,,,20210301,20210114,20220114,,,LongSage,,592864122P1,Alejandra,Marshall,19691208,,0,592864122P1,,Alejandra,Marshall,19691208,HealthPro,,1,AL,20210424,20210305,20220305,NV,20210305,20220114,,,,1,,
LongSage,COB04WK2OVERLAPEND,1245319599,754675978P1,,1,0,754675978P1,,,Christopher,,Rose,,19740620,9896,1,0,Unit 5025 Box 3157,,Georgebury,WY,,21301,1001128984,,freemankimberly@black.info,GRP01024,GMedicPlus,Walsh Group,1.0,3,1,AL,0,,,,,,20210429,20210119,20220119,,,Intriq Medical,,570531276P1,Carlos,Merritt,19820120,2.0,1,570531276P1,,Carolyn,Miller,19600122,HealthPro,1.0,1,88,20210419,20210514,20220514,WA,20210514,20220119,,,,1,,
