PAYER_NAME,PAYER_AREA,NATIONAL_PAYER_ID,SUBSCRIBER_ID,PAYER_PERSON_ID,SUBSCRIBER_OR_DEPENDENT_INDICATOR,RELATIONSHIP,MEMBER_ID,MEMBER_ID_FAMILY_SEQUENCE_NUMBER,PREVIOUS_MEMBER_ID,FIRST_NAME,MIDDLE_NAME,LAST_NAME,NAME_SUFFIX,DOB,LAST_4_DIGIT_SSN,GENDER,MARITAL_STATUS,ADDRESS_LINE_1,ADDRESS_LINE_2,CITY,STATE,COUNTRY,ZIP_CODE,PHONE_NUMBER_1,PHONE_NUMBER_2,EMAIL_ADDRESS,GROUP_NUMBER,GROUP_NAME,EMPLOYER_NAME,EMPLOYER_SIZE,BUSINESS_MODEL,REASON_FOR_MEDICARE_ENTITLEMENT,COVERAGE_TYPE,FUNDING_MODEL,EMPLOYMENT_STATUS,COBRA_START_DATE,COBRA_END_DATE,NOT_SUBJECT_TO_COB_INDICATOR,NOT_SUBJECT_TO_COB_REASON,INITIAL_COVERAGE_DATE,CURRENT_COVERAGE_START_DATE,COVERAGE_EXPIRED_DATE,ESRD_COORDINATION_PERIOD_START_DATE,ESRD_COORDINATION_PERIOD_END_DATE,EXISTING_COB_PAYER_NAME,EXISTING_COB_NATIONAL_PAYER_ID,EXISTING_COB_SUBSCRIBER_ID,EXISTING_COB_SUBSCRIBER_FIRST_NAME,EXISTING_COB_SUBSCRIBER_LAST_NAME,EXISTING_COB_SUBSCRIBER_DOB,EXISTING_COB_SUBSCRIBER_EMPLOYMENT_STATUS,EXISTING_COB_RELATIONSHIP,EXISTING_COB_MEMBER_ID,EXISTING_COB_FAMILY_SEQUENCE_NUMBER,EXISTING_COB_FIRST_NAME,EXISTING_COB_LAST_NAME,EXISTING_COB_DOB,EXISTING_COB_GROUP_NAME,EXISTING_COB_MEMBER_EMPLOYMENT_STATUS,EXISTING_COB_BUSINESS_MODEL,EXISTING_COB_COVERAGE_TYPE,EXISTING_COB_INITIAL_COVERAGE_DATE,EXISTING_COB_CURRENT_COVERAGE_START_DATE,EXISTING_COB_COVERAGE_EXPIRED_DATE,COB_STATE,COVERAGE_OVERLAP_START_DATE,COVERAGE_OVERLAP_END_DATE,EXISTING_COB_VERIFY_DATE,EXISTING_COB_INDICATOR,EXISTING_COB_CODE,PRIMACY_DETERMINATION_CODE,COB_CLASSIFICATION_INDICATOR,PAYER_PRIMACY
LongSage,COB04WK2CCXD,1245319599,636094482P1,,1,0,636094482P1,,,Michael,,Taylor,,19540219,3843,1,9,38872 Saunders Trail Suite 786,,Fieldsville,AK,,75904,1001126177,,kwells@hotmail.com,,,,,3,0.0,AL,2,,,,0.0,,20210207,20210228,20220228,,,Cope Health,,870054463P1,Jessica,Larson,19570127,3.0,1,870054463P1,,Michael,Taylor,19540219,GMedicPlus,,2,AL,20210308,20210110,20220110,WI,20210228,20220110,,,,U041,,
LongSage,COB04DIFFADDLINE1,1245319599,524095243P1,,2,1,888346115P1,,,Thomas,,Chapman,,19550429,1866,1,1,Unit 0121 Box 8251,,Munozstad,VT,,17752,1001125764,,guerreroangela@mosley.net,,,,,3,1.0,AL,1,,,,0.0,,20201121,20210514,20220514,,,Caprock,,455767487P1,Thomas,Chapman,19550429,0.0,0,455767487P1,,Thomas,Chapman,19550429,GMedicPlus,0.0,1,AL,20210324,20210318,20220318,DE,20210514,20220318,,,,U007,,
LongSage,COB04WK2PRIMACY,1245319599,543222913P1,,1,0,543222913P1,,,Anne,,Hansen,,19461008,394,1,1,1660 James Ways Suite 190,,West Edward,IA,,47973,1001124813,,aprilpalmer@hartman-martin.com,,,,,3,1.0,35,1,,,,1.0,,20201206,20210510,20220510,,,Cope Health,,766059781P1,Ronald,Cox,19470418,0.0,1,766059781P1,,Anne,Hansen,19461008,GMedicPlus,,1,35,20210331,20201228,20211228,MT,20210510,20211228,,,,U007,,
LongSage,COB04WK2COBINDICATOR,1245319599,708463982P1,,1,0,708463982P1,,,Gregory,,Wilson,,19950720,371,2,1,932 Prince Terrace,,Port Thomas,OR,,13931,1001128726,,bobby86@gmail.com,GRP01024,GMedicPlus,,,3,1.0,33,1,,,,,,20210426,20201212,20211212,,,Intriq Medical,,458345741P1,Scott,Harrison,19510507,2.0,2,458345741P1,,John,Hunter,20000619,GMedicPlus,3.0,1,33,20210129,20201216,20211216,NC,20201216,20211212,,,,D001,,
LongSage,COB04Test1,1245319599,147534652P1,,2,2,147534653P1,,,Sara,,Wells,,20160702,687,1,1,97015 Pollard Manor Suite 131,,Jacksonville,KY,,83834,1001126854,,donnaharrison@delacruz.com,GRP01024,GMedicPlus,Kelly-Kline,2.0,3,2.0,35,0,,,,,,20161231,20210517,20220517,20210301.0,20220301.0,Aristocrat,,603984065P1,Patricia,Moore,19510601,1.0,2,603984065P1,,Jacqueline,Rodriguez,19960717,HealthPro,1.0,1,35,20210520,20201129,20211129,IN,20210517,20211129,,,,D010,,
LongSage,COB04WK2COBINDICATOR,1245319599,761685271P1,,2,1,761685272P1,,,Christina,,Moore,,19451103,4813,2,1,630 Jason Garden,,Jamesshire,OR,,75092,1001125487,,gregoryfernandez@mcdaniel.info,,,,,3,1.0,1,1,,,,0.0,,20210420,20201124,20211124,,,Aristocrat,,266027523P1,Christina,Moore,19451103,0.0,0,266027523P1,,Christina,Moore,19451103,GMedicPlus,0.0,1,1,20201128,20210121,20220121,MN,20210121,20211124,,,,U007,,
LongSage,COB04DIFFPAYERAREA,1245319599,244612954P1,,2,2,516003469P1,,,Margaret,,Ross,,19951025,1561,2,9,USS Carey,,West Laura,ND,,68237,1001129305,,thompsonchristopher@gmail.com,GRP01023,HealthPro,Ray-Wall,0.0,3,1.0,MH,0,,,,,,20210227,20201124,20211124,,,Grey Leaf,,601303727P1,Stephanie,Todd,19970714,3.0,1,601303727P1,,Grant,Anderson,20090721,HealthPro,1.0,1,MH,20210314,20210408,20220408,MD,20210408,20211124,,,,D003,,
LongSage,COB04DIFFPAYERAREA,1245319599,513321703P1,,2,2,938326139P1,,,Jillian,,Scott,,19761015,5962,2,1,99611 Lewis Terrace,,Lake Heatherstad,TN,,7102,1001126579,,timothyking@hayden-patrick.com,GRP01023,HealthPro,,,3,1.0,MH,0,,,,,,20201208,20201128,20211128,,,LongSage,,448625735P1,Jillian,Scott,19761015,,0,448625735P1,,Jillian,Scott,19761015,GMedicPlus,3.0,1,MH,20210501,20210127,20220127,CT,20210127,20211128,,,,D001,,
LongSage,COB03Test1,1245319599,880737586P1,,2,1,614000502P1,,,Kristen,,Anderson,,20061222,7861,2,0,284 Angel Throughway,,West Alvin,CA,,70464,1001127865,,kylie45@hotmail.com,GRP01024,GMedicPlus,"Sanders, Allen and Wheeler",0.0,3,1.0,AL,1,,,,,,20201128,20210417,20220417,20210419.0,20220419.0,LongSage,,111779228P1,Kristen,Anderson,20061222,,0,111779228P1,,Kristen,Anderson,20061222,HealthPro,3.0,1,AL,20201231,20210110,20220110,MI,20210417,20220110,,,,D001,,
LongSage,COB04WK2NEWBORN,1245319599,414107230P1,,1,0,414107230P1,,,Carol,,Diaz,,19541215,1139,2,9,6646 Cummings Walk,,New Nicoleburgh,NY,,1660,1001126436,,bschultz@maynard-dodson.info,,,,,3,0.0,98,1,,,,0.0,,20210125,20210318,20220318,,,Caprock,,181746034P1,Veronica,Boyd,19570630,2.0,1,181746034P1,,Carol,Diaz,19541215,GMedicPlus,,2,98,20210406,20210512,20220512,OK,20210512,20220318,,,,U041,,
LongSage,COB04WK2EMPSTATUS,1245319599,332007884P1,,1,0,332007884P1,,,Marisa,,Scott,,19530808,5673,2,1,2894 Mitchell Trail Suite 663,,Griffinview,SC,,84757,1001124571,,royjoshua@hotmail.com,,,,,3,1.0,33,2,,,,0.0,,20210131,20210303,20220303,,,Aristocrat,,978595510P1,Brett,Griffith,19520412,0.0,1,978595510P1,,Marisa,Scott,19530808,GMedicPlus,,1,33,20201210,20210211,20220211,OK,20210303,20220211,,,,U007,,
LongSage,COB04WK2DEPEMPSTATUS,1245319599,167788886P1,,1,0,167788886P1,,,Joel,,Esparza,,19480229,2367,1,1,77203 Rios Prairie,,New Joannetown,OH,,80174,1001125178,,rcrosby@yahoo.com,GRP01023,HealthPro,Hernandez and Sons,1.0,1,,AL,1,0.0,,,0.0,,20201208,20210330,20220330,,,Grey Leaf,,192549704P1,Joel,Esparza,19540302,,1,192549704P1,,Joel,Esparza,19480229,HealthPro,,3,AL,20201220,20210215,20220215,WA,20210330,20220215,,,,U007,,
LongSage,COB04DIFFADDLINE1,1245319599,503590720P1,,1,0,503590720P1,,,Kimberly,,Taylor,,19540118,9660,1,1,64685 Campos Ranch,,Grimesberg,AR,,60329,1001124198,,shill@robinson-knight.net,GRP01024,GMedicPlus,Wilson-Green,,3,2.0,33,2,,,,0.0,,20210203,20210105,20220105,20210325.0,20220325.0,Cope Health,,645605954P1,Kimberly,Taylor,19540118,,1,645605954P1,,Kimberly,Taylor,19540118,GMedicPlus,,3,33,20210420,20201207,20211207,OR,20210105,20211207,,,,U006,,
LongSage,COB03Test1,1245319599,813227298P1,,2,1,813227299P1,,,Stuart,,Hodge,,19480919,8038,2,1,6980 Long Coves,,Port Dawnchester,MN,,92787,1001125541,,davidvega@sullivan.com,,,,,3,1.0,52,1,,,,1.0,,20210422,20210402,20220402,,,Cope Health,,571616881P1,Stuart,Hodge,19480919,0.0,0,571616881P1,,Stuart,Hodge,19480919,HealthPro,0.0,1,52,20210220,20210402,20220402,VT,20210402,20220402,,,,U007,,
LongSage,COB04DIFFNATPAYERID,1245319599,347156997P1,,2,1,412205394P1,,,Andrea,,Scott,,19510531,757,2,1,60374 Fuller Key Apt. 523,,Port Natalieville,WA,,99530,1001125597,,tonya76@yahoo.com,,,,,3,1.0,MH,1,,,,0.0,,20210120,20201213,20211213,,,Intriq Medical,,139218473P1,Andrea,Scott,19510531,0.0,0,139218473P1,,Andrea,Scott,19510531,HealthPro,0.0,1,MH,20210507,20210309,20220309,VT,20210309,20211213,,,,U007,,
LongSage,COB04WK2OtherPayName,1245319599,977682562P1,,2,2,977682563P1,,,Evan,,Page,,20070604,1736,2,9,9304 Brittany Fields Apt. 867,,New Wendy,WI,,98213,1001127789,,kimberlysalazar@hughes.com,GRP01023,HealthPro,Tate-Warren,1.0,3,2.0,AL,1,,,,,,20151004,20201213,20211213,20210420.0,20220420.0,LongSage,,372409892P1,Evan,Page,20070604,,0,372409892P1,,Evan,Page,20070604,GMedicPlus,,1,AL,20210101,20210503,20220503,RI,20210503,20211213,,,,D010,,
LongSage,COB04WK2PRIMACYDET,1245319599,495196696P1,,1,0,495196696P1,,,Brooke,,Hall,,20110308,4647,2,0,98471 Smith Valleys,,Raymondstad,LA,,5122,1001128814,,rebecca25@yahoo.com,GRP01024,GMedicPlus,"Clark, Bradford and Ayala",1.0,3,1.0,35,2,,,,,,20210425,20210502,20220502,,,LongSage,,340631406P1,Brooke,Hall,20110308,,0,340631406P1,,Brooke,Hall,20110308,GMedicPlus,,1,35,20210317,20210320,20220320,CO,20210502,20220320,,,,D003,,
LongSage,COB04WK2OVERLAPEND,1245319599,997063856P1,,2,1,997063857P1,,,Ashley,,Brown,,19510803,4472,1,1,187 Thomas Ranch Apt. 150,,South Davidmouth,PA,,86362,1001124393,,joyceschneider@gmail.com,GRP01023,HealthPro,Wilson-Fernandez,,3,2.0,33,1,,,,1.0,,20210312,20210117,20220117,20201208.0,20211208.0,Caprock,,596052566P1,Ashley,Brown,19510803,1.0,0,596052566P1,,Ashley,Brown,19510803,HealthPro,,3,33,20201202,20210208,20220208,CT,20210208,20220117,,,,U006,,
LongSage,COB04WK2COBINDICATOR,1245319599,146136138P1,,2,2,414087480P1,,,Sarah,,Bradford,,19951111,9771,2,1,964 Anna Port Suite 985,,North Joshua,IA,,49977,1001126594,,ybarnes@williams-shelton.com,GRP01024,GMedicPlus,Long Group,0.0,3,2.0,MH,2,,,,,,20160426,20210210,20220210,20210401.0,20220401.0,LongSage,,654385559P1,Sarah,Bradford,19951111,,0,654385559P1,,Sarah,Bradford,19951111,GMedicPlus,,1,MH,20210520,20201215,20211215,NY,20210210,20211215,,,,D010,,
LongSage,COB01Test1,1245319599,281830911P1,,1,0,281830911P1,,,Linda,,Cummings,,19450717,2963,2,1,20201 Miller Harbor,,Nicoleview,TX,,47863,1001124573,,michael95@yahoo.com,,,,,3,1.0,52,1,,,,1.0,,20210301,20201227,20211227,,,Cope Health,,212698330P1,Douglas,Torres,19520622,0.0,1,212698330P1,,Linda,Cummings,19450717,GMedicPlus,,1,52,20201215,20210314,20220314,GA,20210314,20211227,,,,U007,,
LongSage,COB04WK2RXID,1245319599,745418388P1,,2,1,979268899P1,,,Trevor,,Rhodes,,19451125,646,1,1,98107 Emily Mountain,,New Kelly,VT,,69466,1001124323,,wrightpaula@ho.biz,GRP01023,HealthPro,"Pope, Sims and Brandt",,3,2.0,MH,0,,,,1.0,,20210119,20210221,20220221,20210417.0,20220417.0,Caprock,,635039439P1,Trevor,Rhodes,19451125,,0,635039439P1,,Trevor,Rhodes,19451125,GMedicPlus,,3,MH,20210318,20201212,20211212,NH,20210221,20211212,,,,U006,,
LongSage,COB04DIFFADDLINE1,1245319599,770428090P1,,1,0,770428090P1,,,Brandon,,Carter,,20020131,9086,1,0,25062 Silva Lock Apt. 824,,New Catherineton,NJ,,65850,1001126699,,malvarez@howard.com,GRP01023,HealthPro,Franco-Rodriguez,0.0,3,2.0,1,0,,,,,,20151021,20210325,20220325,20201218.0,20211218.0,Cope Health,,482609102P1,Victoria,Wade,19510620,1.0,1,482609102P1,,Curtis,Ashley,20100326,GMedicPlus,1.0,1,1,20210505,20210216,20220216,NM,20210325,20220216,,,,D010,,
LongSage,COB01Test1,1245319599,160684857P1,,2,1,268549156P1,,,Robert,,Wells,,19790702,3979,1,0,043 White Mills Suite 438,,East Shannon,CO,,60734,1001128167,,jacob51@ross-donovan.com,GRP01024,GMedicPlus,,,3,2.0,33,0,,,,,,20201210,20210318,20220318,20201208.0,20211208.0,LongSage,,561858544P1,Robert,Wells,19790702,,0,561858544P1,,Robert,Wells,19790702,HealthPro,,1,33,20210505,20210404,20220404,MT,20210404,20220318,,,,D011,,
LongSage,COB04WK2SUBID,1245319599,166738972P1,,1,0,166738972P1,,,William,,Jimenez,,20030429,7173,1,0,19141 Reynolds Radial,,Coxton,DE,,27436,1001127648,,angelaatkins@yahoo.com,GRP01023,HealthPro,Williams-Smith,2.0,3,2.0,35,1,,,,,,20150224,20210122,20220122,20210226.0,20220226.0,Aristocrat,,770827927P1,Eric,Santos,19911025,3.0,1,770827927P1,,Martin,Griffin,19801205,HealthPro,3.0,1,35,20201202,20201127,20211127,NC,20210122,20211127,,,,D008,,
LongSage,COB04DIFFGRPNAME,1245319599,876531628P1,,1,0,876531628P1,,,Megan,,Mcintyre,,19570107,1819,2,0,5658 Johns Union,,Johnberg,NV,,2692,1001127963,,karen60@gmail.com,GRP01023,HealthPro,,,3,1.0,88,2,,,,,,20210204,20210510,20220510,,,LongSage,,754916461P1,Megan,Mcintyre,19570107,,0,754916461P1,,Megan,Mcintyre,19570107,HealthPro,,1,88,20210202,20201204,20211204,KS,20210510,20211204,,,,D003,,
LongSage,COB04Test1,1245319599,486483921P1,,1,0,486483921P1,,,Lori,,Murray,,19720828,8448,1,0,9999 Holmes Wall Suite 480,,Port Elizabethview,TX,,55137,1001128588,,bryanknight@yahoo.com,GRP01023,HealthPro,,,3,2.0,AL,0,,,,,,20210117,20210227,20220227,20210331.0,20220331.0,Caprock,,940963963P1,Jessica,Duran,19760717,2.0,2,940963963P1,,Debra,Gregory,19940811,HealthPro,3.0,1,AL,20210223,20210306,20220306,SD,20210306,20220227,,,,D009,,
LongSage,COB04WK2DEPEMPSTATUS,1245319599,518300050P1,,2,1,615499121P1,,,Nicholas,,Jordan,,19880608,3267,2,0,56341 Hernandez Spurs Suite 191,,Lake Steven,WA,,71493,1001127018,,humphreynancy@smith.com,GRP01023,HealthPro,"Wagner, Thompson and Jenkins",2.0,3,1.0,1,1,,,,,,20210319,20210309,20220309,,,LongSage,,203389166P1,Nicholas,Jordan,19880608,,0,203389166P1,,Nicholas,Jordan,19880608,HealthPro,,1,1,20210420,20210130,20220130,TN,20210309,20220130,,,,D003,,
LongSage,COB04WK2RXID,1245319599,572702594P1,,2,1,139864260P1,,,Stacy,,Price,,19920121,8741,1,2,95687 Jones Track,,Longburgh,KS,,98137,1001126692,,daniellehall@yahoo.com,GRP01023,HealthPro,Walters Ltd,2.0,3,1.0,AL,0,,,,,,20201214,20210106,20220106,20210309.0,20220309.0,Caprock,,292664534P1,Marilyn,Martin,20020808,2.0,2,292664534P1,,Kathleen,Robbins,19710705,HealthPro,3.0,1,AL,20210502,20210221,20220221,NH,20210221,20220106,,,,D001,,
LongSage,COB04WK2PRIMACY,1245319599,871040028P1,,2,1,871040029P1,,,Joel,,Richards,,19470703,7538,2,1,74529 Hutchinson Canyon Apt. 560,,Ruizton,WA,,32532,1001125479,,joypayne@yahoo.com,,,,,3,1.0,1,1,,,,1.0,,20210406,20210519,20220519,,,Caprock,,536636164P1,Joel,Richards,19470703,0.0,0,536636164P1,,Joel,Richards,19470703,GMedicPlus,0.0,1,1,20210214,20210510,20220510,SD,20210519,20220510,,,,U007,,
LongSage,COB02Test1,1245319599,290175273P1,,2,1,290175274P1,,,Stephen,,Davis,,19461125,3694,1,2,5954 Ray Plaza,,Meyerview,AR,,47059,1001124345,,jonathon16@gmail.com,GRP01024,GMedicPlus,,,3,2.0,MH,2,,,,0.0,,20201217,20210428,20220428,20210104.0,20220104.0,Caprock,,387646152P1,Stephen,Davis,19461125,,0,387646152P1,,Stephen,Davis,19461125,HealthPro,,3,MH,20210517,20210203,20220203,OH,20210428,20220203,,,,U006,,
LongSage,COB01Test1,1245319599,170530648P1,,2,1,800262627P1,,,Alicia,,Villanueva,,19540209,5704,2,2,729 Brenda Mill Apt. 297,,Lake Tracey,KS,,31977,1001130140,,jonathoncastillo@yahoo.com,GRP01024,GMedicPlus,,,3,2.0,35,2,,,,,,20201205,20210329,20220329,20210319.0,20220319.0,LongSage,,935006741P1,Alicia,Villanueva,19540209,,0,935006741P1,,Alicia,Villanueva,19540209,GMedicPlus,,1,35,20210512,20210513,20220513,MD,20210513,20220329,,,,D011,,
LongSage,COB04WK2NEWBORN,1245319599,741396923P1,,1,0,741396923P1,,,James,,Moore,,19540414,1134,1,1,118 Hubbard Village Apt. 433,,West Sarahbury,MS,,20912,1001124708,,jesselynch@mercado.com,,,,,3,1.0,MH,2,,,,0.0,,20210501,20210108,20220108,,,Cope Health,,568562615P1,Sherry,Brown,19500528,0.0,1,568562615P1,,James,Moore,19540414,HealthPro,,1,MH,20210127,20201214,20211214,VA,20210108,20211214,,,,U007,,
LongSage,COB04WK2PRIMACYDET,1245319599,639794143P1,,2,1,334155528P1,,,Jeffery,,Marquez,,20101114,4805,1,2,48068 Morris Mountain,,Benjaminfurt,MD,,75635,1001129916,,alexanderdavis@yahoo.com,GRP01024,GMedicPlus,Gray-Bishop,2.0,3,1.0,AL,0,,,,,,20210321,20201122,20211122,,,Cope Health,,299641445P1,Monica,Roberts,19860103,2.0,1,299641445P1,,Shannon,Brooks,19610518,GMedicPlus,1.0,1,AL,20210303,20201126,20211126,WI,20201126,20211122,,,,D003,,
LongSage,COB04WK2PRIMACYDET,1245319599,396480496P1,,1,0,396480496P1,,,Dominique,,Blevins,,19551106,2306,2,2,2319 Crystal Viaduct,,New Brenda,CO,,35197,1001126361,,fgriffin@dean.net,,,,,3,0.0,1,0,,,,0.0,,20210308,20210331,20220331,,,Grey Leaf,,893066398P1,Robert,Baird,19561016,1.0,1,893066398P1,,Dominique,Blevins,19551106,GMedicPlus,,2,1,20210420,20201229,20211229,SC,20210331,20211229,,,,U041,,
LongSage,COB04DIFFADDLINE1,1245319599,706212661P1,,1,0,706212661P1,,,Margaret,,Robertson,,20040531,6638,1,2,7052 Morgan Summit Suite 386,,East Charlesberg,WY,,93954,1001130510,,isloan@gmail.com,GRP01023,HealthPro,Gray-Rowland,0.0,3,2.0,MH,0,,,,,,20201211,20210212,20220212,20210331.0,20220331.0,Intriq Medical,,225922840P1,Brandy,Taylor,19890412,2.0,1,225922840P1,,Daniel,Graves,19760905,GMedicPlus,1.0,1,MH,20201228,20210312,20220312,NJ,20210312,20220212,,,,D011,,
LongSage,COB04WK2OVERLAPSTART,1245319599,640366387P1,,1,0,640366387P1,,,Christopher,,Parsons,,19520926,2851,2,0,17862 Christian Tunnel,,New Cynthia,NY,,92043,1001126394,,nmcguire@yahoo.com,,,,,3,0.0,MH,1,,,,1.0,,20210111,20210104,20220104,,,Caprock,,638671282P1,Kathryn,Phelps,19590511,,1,638671282P1,,Christopher,Parsons,19520926,GMedicPlus,,2,MH,20210307,20210428,20220428,MS,20210428,20220104,,,,U041,,
LongSage,COB04Test1,1245319599,620153629P1,,1,0,620153629P1,,,Krystal,,Holt,,19470915,5266,1,1,446 Jose Vista Suite 181,,New Brenda,MD,,83980,1001124773,,paul97@ramirez-carter.com,,,,,3,1.0,52,1,,,,1.0,,20210214,20210103,20220103,,,Grey Leaf,,427480784P1,Chad,Simmons,19480912,0.0,1,427480784P1,,Krystal,Holt,19470915,GMedicPlus,,1,52,20210330,20210211,20220211,OR,20210211,20220103,,,,U007,,
LongSage,COB04WK2SUBEMPSTATUS,1245319599,371414146P1,,2,1,918445555P1,,,Rhonda,,Coleman,,19830603,3147,2,2,36389 Mary Junction,,Heiditon,VA,,94641,1001130466,,jeremiahreed@hotmail.com,GRP01024,GMedicPlus,"Stuart, May and Henry",1.0,3,1.0,AL,1,,,,,,20210504,20210318,20220318,,,Cope Health,,387288281P1,Mary,Campbell,19690312,2.0,2,387288281P1,,John,Roberts,19730129,GMedicPlus,2.0,1,AL,20210112,20210502,20220502,IL,20210502,20220318,,,,D002,,
LongSage,COB04WK2PRIMACYDET,1245319599,238976186P1,,1,0,238976186P1,,,Mark,,Ayala,,19510120,2912,2,0,"PSC 7395, Box 2793",,Robersonbury,ND,,7919,1001126396,,kevin73@ballard-johnson.net,,,,,3,0.0,1,1,,,,1.0,,20210513,20201211,20211211,,,Caprock,,302387716P1,Mary,Dalton,19550116,,1,302387716P1,,Mark,Ayala,19510120,HealthPro,,2,1,20201201,20210505,20220505,MN,20210505,20211211,,,,U041,,
LongSage,COB04WK2OtherPayName,1245319599,198450933P1,,1,0,198450933P1,,,Carla,,Morrow,,20200611,1015,1,2,211 Carroll Wall,,West Derek,OR,,21053,1001127542,,kbrown@gmail.com,GRP01024,GMedicPlus,Freeman and Sons,2.0,3,2.0,AL,1,,,,,,20160913,20210512,20220512,20210302.0,20220302.0,LongSage,,817675476P1,Carla,Morrow,20200611,,0,817675476P1,,Carla,Morrow,20200611,HealthPro,,1,AL,20210310,20210112,20220112,AL,20210512,20220112,,,,D010,,
LongSage,COB01Test1,1245319599,170530648P1,,2,2,990707135P1,,,Allison,,Zuniga,,20030318,9374,2,1,92437 Jodi Hills,,South Jessicaberg,NJ,,24591,1001130141,,jacksonkevin@ingram-stevens.org,GRP01024,GMedicPlus,Powell LLC,2.0,3,1.0,AL,1,,,,,,20210330,20210311,20220311,,,LongSage,,132365912P1,Allison,Zuniga,20030318,,0,132365912P1,,Allison,Zuniga,20030318,GMedicPlus,,1,AL,20210117,20210121,20220121,HI,20210311,20220121,,,,D003,,
LongSage,COB04WK2PRIMACYDET,1245319599,536022641P1,,2,1,364489185P1,,,Sean,,Brown,,19890827,9298,1,1,881 Orozco Islands,,Dianachester,OH,,81594,1001128715,,samanthapark@hoffman-nolan.com,GRP01023,HealthPro,Ray-Hill,1.0,3,2.0,52,1,,,,,,20201218,20210329,20220329,20210306.0,20220306.0,LongSage,,260566471P1,Sean,Brown,19890827,,0,260566471P1,,Sean,Brown,19890827,GMedicPlus,,1,52,20210405,20201125,20211125,PA,20210329,20211125,,,,D011,,
LongSage,COB02Test1,1245319599,293260015P1,,1,0,293260015P1,,,William,,Johnson,,19770411,7498,2,0,511 Wilkins Avenue,,East Lisa,ND,,69975,1001129830,,lindsey90@hotmail.com,GRP01023,HealthPro,,,3,2.0,35,2,,,,,,20210510,20201227,20211227,20210404.0,20220404.0,Grey Leaf,,541912803P1,Kevin,Anderson,19510924,3.0,1,541912803P1,,Mark,Reid,20150707,GMedicPlus,1.0,1,35,20210108,20210426,20220426,DE,20210426,20211227,,,,D011,,
LongSage,COB04DIFFNATPAYERID,1245319599,593658265P1,,2,2,154276233P1,,,Joseph,,Davis,,19940417,3920,2,2,117 Marcus Bridge Apt. 722,,Douglasfort,ME,,61625,1001129319,,jgonzalez@rice.com,GRP01023,HealthPro,"Dunn, Weber and Murphy",2.0,3,1.0,33,0,,,,,,20210324,20210402,20220402,,,Aristocrat,,374968664P1,Dawn,Hughes,19750218,3.0,1,374968664P1,,Corey,Murray,19801025,HealthPro,1.0,1,33,20210330,20210411,20220411,WA,20210411,20220402,,,,D004,,
LongSage,COB04WK2EMPSTATUS,1245319599,411560595P1,,2,1,743472533P1,,,Julie,,Johnson,,19511212,5429,2,1,9057 Lawson Drive Apt. 936,,Port Lindsey,SD,,63973,1001129946,,twood@cummings.net,GRP01024,GMedicPlus,,,3,2.0,MH,1,,,,,,20210325,20201209,20211209,20201228.0,20211228.0,Intriq Medical,,415029047P1,Zachary,Graham,19801025,2.0,1,415029047P1,,Brian,Wolfe,20160921,GMedicPlus,2.0,1,MH,20210428,20210219,20220219,NE,20210219,20211209,,,,D011,,
LongSage,COB04WK2EMPSTATUS,1245319599,793557243P1,,2,2,410115575P1,,,Evan,,Nielsen,,19570206,6941,2,0,6292 Juarez Trafficway,,Stevenhaven,IA,,14341,1001127579,,qhunter@rogers-torres.com,GRP01023,HealthPro,Bradley-Smith,2.0,3,1.0,MH,0,,,,,,20210509,20201218,20211218,,,Caprock,,651118648P1,James,Taylor,19780226,1.0,1,651118648P1,,William,Alexander,20111024,GMedicPlus,3.0,1,MH,20210217,20210309,20220309,CT,20210309,20211218,,,,D001,,
LongSage,COB04Test1,1245319599,788956590P1,,2,1,568524000P1,,,Mark,,Jackson,,20160303,3980,2,0,5460 Rivas Loop Suite 439,,East Jonathanhaven,NH,,91343,1001130239,,jonesdiane@yahoo.com,GRP01024,GMedicPlus,,,3,2.0,MH,2,,,,,,20210408,20210210,20220210,20201215.0,20211215.0,Cope Health,,623216917P1,Patrick,Mitchell,19970730,1.0,1,623216917P1,,Karen,Wilson,19840302,GMedicPlus,3.0,1,MH,20210228,20210215,20220215,NH,20210215,20220210,,,,D009,,
LongSage,COB04WK2NEWBORN,1245319599,340725674P1,,2,1,603115243P1,,,Steven,,Avery,,19690507,1755,1,2,83656 White Road Suite 813,,Teresaburgh,IL,,99738,1001127712,,johnsonrichard@yahoo.com,GRP01023,HealthPro,Robbins LLC,2.0,3,1.0,1,0,,,,,,20201224,20210227,20220227,,,LongSage,,899782063P1,Steven,Avery,19690507,,0,899782063P1,,Steven,Avery,19690507,HealthPro,,1,1,20210223,20210220,20220220,AR,20210227,20220220,,,,D003,,
LongSage,COB04DIFFGRPNAME,1245319599,926566277P1,,2,1,541918033P1,,,Chad,,Cameron,,19930205,7020,2,2,929 Hayes View,,Owenmouth,NV,,47230,1001127101,,oanderson@yahoo.com,GRP01023,HealthPro,Taylor-Salazar,0.0,3,2.0,MH,2,,,,,,20170804,20210414,20220414,20210110.0,20220110.0,LongSage,,301146798P1,Chad,Cameron,19930205,,0,301146798P1,,Chad,Cameron,19930205,HealthPro,,1,MH,20201204,20210120,20220120,WY,20210414,20220120,,,,D010,,
